city_id,year,Population,Population Density,Urbanization %,Vehicle Count,Industrial Area %
2217,2014,200693,1505,81.7,116401,10.9
2218,2014,194158,1456,81.7,112611,10.9
2223,2014,208118,1560,81.7,120708,10.9
2224,2014,195940,1469,81.7,113645,10.9
2226,2014,188217,1411,81.7,109165,10.9
2227,2014,187326,1404,81.7,108649,10.9
2229,2014,193861,1453,81.7,112439,10.9
2230,2014,195049,1462,81.7,113128,10.9
2231,2014,189702,1422,81.7,110027,10.9
2232,2014,185247,1389,81.7,107443,10.9
2233,2014,191188,1433,81.7,110889,10.9
2235,2014,209603,1572,81.7,121569,10.9
2236,2014,203960,1529,81.7,118296,10.9
2237,2014,185247,1389,81.7,107443,10.9
2238,2014,186435,1398,81.7,108132,10.9
2239,2014,209009,1567,81.7,121225,10.9
2241,2014,197425,1480,81.7,114506,10.9
2242,2014,203663,1527,81.7,118124,10.9
2243,2014,200396,1502,81.7,116229,10.9
2246,2014,190594,1429,81.7,110544,10.9
2247,2014,209603,1572,81.7,121569,10.9
2249,2014,191188,1433,81.7,110889,10.9
2250,2014,207227,1554,81.7,120191,10.9
2253,2014,206039,1545,81.7,119502,10.9
2255,2014,200693,1505,81.7,116401,10.9
2256,2014,202178,1516,81.7,117263,10.9
2259,2014,192673,1445,81.7,111750,10.9
2260,2014,206930,1551,81.7,120019,10.9
2262,2014,188811,1416,81.7,109510,10.9
2263,2014,195049,1462,81.7,113128,10.9
2264,2014,194455,1458,81.7,112783,10.9
2265,2014,186138,1396,81.7,107960,10.9
2269,2014,189702,1422,81.7,110027,10.9
2274,2014,186435,1398,81.7,108132,10.9
2275,2014,187029,1402,81.7,108476,10.9
2276,2014,197128,1478,81.7,114334,10.9
2278,2014,195346,1465,81.7,113300,10.9
2282,2014,211683,1587,81.7,122776,10.9
2283,2014,203960,1529,81.7,118296,10.9
2288,2014,206336,1547,81.7,119674,10.9
2291,2014,201287,1509,81.7,116746,10.9
2292,2014,204257,1531,81.7,118469,10.9
2293,2014,188217,1411,81.7,109165,10.9
2296,2014,197722,1482,81.7,114678,10.9
2297,2014,208712,1565,81.7,121052,10.9
2299,2014,191485,1436,81.7,111061,10.9
2301,2014,195643,1467,81.7,113472,10.9
2303,2014,212574,1594,81.7,123292,10.9
2304,2014,186435,1398,81.7,108132,10.9
2308,2014,201881,1514,81.7,117090,10.9
2309,2014,193861,1453,81.7,112439,10.9
2310,2014,204257,1531,81.7,118469,10.9
2312,2014,199207,1494,81.7,115540,10.9
2313,2014,203663,1527,81.7,118124,10.9
2314,2014,207524,1556,81.7,120363,10.9
2315,2014,203069,1523,81.7,117780,10.9
2319,2014,185841,1393,81.7,107787,10.9
2321,2014,192970,1447,81.7,111922,10.9
2322,2014,210495,1578,81.7,122087,10.9
2325,2014,203366,1525,81.7,117952,10.9
2326,2014,196237,1471,81.7,113817,10.9
2328,2014,206039,1545,81.7,119502,10.9
2330,2014,194158,1456,81.7,112611,10.9
2334,2014,198019,1485,81.7,114851,10.9
2337,2014,200396,1502,81.7,116229,10.9
2348,2014,195643,1467,81.7,113472,10.9
2349,2014,194752,1460,81.7,112956,10.9
2350,2014,211089,1583,81.7,122431,10.9
2351,2014,200990,1507,81.7,116574,10.9
2352,2014,194455,1458,81.7,112783,10.9
2354,2014,203069,1523,81.7,117780,10.9
2355,2014,198910,1491,81.7,115367,10.9
2356,2014,211089,1583,81.7,122431,10.9
2357,2014,191485,1436,81.7,111061,10.9
2359,2014,186732,1400,81.7,108304,10.9
2362,2014,196237,1471,81.7,113817,10.9
2363,2014,199801,1498,81.7,115884,10.9
2364,2014,194158,1456,81.7,112611,10.9
2366,2014,205445,1540,81.7,119158,10.9
2367,2014,205445,1540,81.7,119158,10.9
2368,2014,185247,1389,81.7,107443,10.9
2370,2014,203366,1525,81.7,117952,10.9
2371,2014,209900,1574,81.7,121742,10.9
2374,2014,188217,1411,81.7,109165,10.9
2375,2014,201287,1509,81.7,116746,10.9
2376,2014,203069,1523,81.7,117780,10.9
2377,2014,183168,1373,81.7,106237,10.9
2378,2014,188811,1416,81.7,109510,10.9
2379,2014,204554,1534,81.7,118641,10.9
2380,2014,185544,1391,81.7,107615,10.9
2383,2014,203663,1527,81.7,118124,10.9
2384,2014,203069,1523,81.7,117780,10.9
2389,2014,183762,1378,81.7,106581,10.9
2391,2014,202772,1520,81.7,117607,10.9
2392,2014,186435,1398,81.7,108132,10.9
2393,2014,207821,1558,81.7,120536,10.9
2394,2014,206930,1551,81.7,120019,10.9
2397,2014,189405,1420,81.7,109854,10.9
2398,2014,184059,1380,81.7,106754,10.9
2403,2014,186435,1398,81.7,108132,10.9
2409,2014,205742,1543,81.7,119330,10.9
2410,2014,211089,1583,81.7,122431,10.9
2413,2014,205742,1543,81.7,119330,10.9
2414,2014,193564,1451,81.7,112267,10.9
2418,2014,194158,1456,81.7,112611,10.9
2419,2014,184950,1387,81.7,107271,10.9
2421,2014,210198,1576,81.7,121914,10.9
2422,2014,194455,1458,81.7,112783,10.9
2424,2014,200396,1502,81.7,116229,10.9
2425,2014,200099,1500,81.7,116057,10.9
2426,2014,190594,1429,81.7,110544,10.9
2427,2014,211089,1583,81.7,122431,10.9
2430,2014,203663,1527,81.7,118124,10.9
2431,2014,199801,1498,81.7,115884,10.9
2439,2014,207524,1556,81.7,120363,10.9
2441,2014,208415,1563,81.7,120880,10.9
2442,2014,201287,1509,81.7,116746,10.9
2444,2014,184950,1387,81.7,107271,10.9
2445,2014,190891,1431,81.7,110716,10.9
2448,2014,184653,1384,81.7,107098,10.9
2451,2014,211980,1589,81.7,122948,10.9
2453,2014,211683,1587,81.7,122776,10.9
2454,2014,185247,1389,81.7,107443,10.9
2456,2014,203366,1525,81.7,117952,10.9
2457,2014,186435,1398,81.7,108132,10.9
2458,2014,211683,1587,81.7,122776,10.9
2461,2014,183465,1375,81.7,106409,10.9
2462,2014,195049,1462,81.7,113128,10.9
2466,2014,183465,1375,81.7,106409,10.9
2467,2014,187623,1407,81.7,108821,10.9
2468,2014,197722,1482,81.7,114678,10.9
2471,2014,211683,1587,81.7,122776,10.9
2473,2014,199801,1498,81.7,115884,10.9
2474,2014,192079,1440,81.7,111405,10.9
2475,2014,185247,1389,81.7,107443,10.9
2477,2014,208415,1563,81.7,120880,10.9
2479,2014,210792,1580,81.7,122259,10.9
2481,2014,203366,1525,81.7,117952,10.9
2482,2014,211980,1589,81.7,122948,10.9
2483,2014,186138,1396,81.7,107960,10.9
2484,2014,190297,1427,81.7,110372,10.9
2486,2014,200693,1505,81.7,116401,10.9
2487,2014,192079,1440,81.7,111405,10.9
2489,2014,209900,1574,81.7,121742,10.9
2490,2014,200099,1500,81.7,116057,10.9
2491,2014,184653,1384,81.7,107098,10.9
2492,2014,200990,1507,81.7,116574,10.9
2493,2014,206633,1549,81.7,119847,10.9
2494,2014,202475,1518,81.7,117435,10.9
2495,2014,212574,1594,81.7,123292,10.9
2496,2014,208415,1563,81.7,120880,10.9
2497,2014,200099,1500,81.7,116057,10.9
2500,2014,192970,1447,81.7,111922,10.9
2501,2014,197128,1478,81.7,114334,10.9
2502,2014,211683,1587,81.7,122776,10.9
2503,2014,193861,1453,81.7,112439,10.9
2504,2014,200099,1500,81.7,116057,10.9
2506,2014,204554,1534,81.7,118641,10.9
2507,2014,198316,1487,81.7,115023,10.9
2508,2014,193861,1453,81.7,112439,10.9
2510,2014,205742,1543,81.7,119330,10.9
2511,2014,204554,1534,81.7,118641,10.9
2512,2014,186732,1400,81.7,108304,10.9
2513,2014,202178,1516,81.7,117263,10.9
2517,2014,198910,1491,81.7,115367,10.9
2518,2014,183762,1378,81.7,106581,10.9
2520,2014,199207,1494,81.7,115540,10.9
2521,2014,211980,1589,81.7,122948,10.9
2522,2014,209009,1567,81.7,121225,10.9
2524,2014,200990,1507,81.7,116574,10.9
2525,2014,207524,1556,81.7,120363,10.9
2527,2014,206633,1549,81.7,119847,10.9
2529,2014,186732,1400,81.7,108304,10.9
2533,2014,190891,1431,81.7,110716,10.9
2534,2014,209900,1574,81.7,121742,10.9
2535,2014,192079,1440,81.7,111405,10.9
2536,2014,206039,1545,81.7,119502,10.9
2537,2014,199504,1496,81.7,115712,10.9
2538,2014,198316,1487,81.7,115023,10.9
2539,2014,199801,1498,81.7,115884,10.9
2540,2014,194158,1456,81.7,112611,10.9
2541,2014,186138,1396,81.7,107960,10.9
2542,2014,185247,1389,81.7,107443,10.9
2543,2014,200099,1500,81.7,116057,10.9
2544,2014,203663,1527,81.7,118124,10.9
2545,2014,201881,1514,81.7,117090,10.9
2546,2014,197425,1480,81.7,114506,10.9
2547,2014,206930,1551,81.7,120019,10.9
2548,2014,206039,1545,81.7,119502,10.9
2549,2014,211980,1589,81.7,122948,10.9
2550,2014,193564,1451,81.7,112267,10.9
2551,2014,205742,1543,81.7,119330,10.9
2552,2014,208712,1565,81.7,121052,10.9
2553,2014,188514,1413,81.7,109338,10.9
2555,2014,184653,1384,81.7,107098,10.9
2556,2014,190297,1427,81.7,110372,10.9
2557,2014,211089,1583,81.7,122431,10.9
2559,2014,190297,1427,81.7,110372,10.9
2560,2014,204554,1534,81.7,118641,10.9
2561,2014,198316,1487,81.7,115023,10.9
2562,2014,211683,1587,81.7,122776,10.9
2563,2014,187920,1409,81.7,108993,10.9
2564,2014,198019,1485,81.7,114851,10.9
2565,2014,184950,1387,81.7,107271,10.9
2567,2014,207821,1558,81.7,120536,10.9
2568,2014,185544,1391,81.7,107615,10.9
2569,2014,201287,1509,81.7,116746,10.9
2570,2014,189405,1420,81.7,109854,10.9
2571,2014,192673,1445,81.7,111750,10.9
2572,2014,195643,1467,81.7,113472,10.9
2573,2014,199207,1494,81.7,115540,10.9
2574,2014,187623,1407,81.7,108821,10.9
2575,2014,203663,1527,81.7,118124,10.9
2576,2014,200396,1502,81.7,116229,10.9
2577,2014,191782,1438,81.7,111233,10.9
2579,2014,202772,1520,81.7,117607,10.9
2581,2014,197128,1478,81.7,114334,10.9
2582,2014,184356,1382,81.7,106926,10.9
2583,2014,188217,1411,81.7,109165,10.9
2585,2014,200396,1502,81.7,116229,10.9
2587,2014,206930,1551,81.7,120019,10.9
2588,2014,207524,1556,81.7,120363,10.9
2590,2014,184950,1387,81.7,107271,10.9
2592,2014,186435,1398,81.7,108132,10.9
2593,2014,190594,1429,81.7,110544,10.9
2595,2014,204851,1536,81.7,118813,10.9
2596,2014,191782,1438,81.7,111233,10.9
2598,2014,195940,1469,81.7,113645,10.9
2599,2014,211089,1583,81.7,122431,10.9
2600,2014,192970,1447,81.7,111922,10.9
2601,2014,210198,1576,81.7,121914,10.9
2602,2014,186138,1396,81.7,107960,10.9
2603,2014,200099,1500,81.7,116057,10.9
2604,2014,187326,1404,81.7,108649,10.9
2605,2014,188811,1416,81.7,109510,10.9
2606,2014,207821,1558,81.7,120536,10.9
2607,2014,202178,1516,81.7,117263,10.9
2609,2014,206336,1547,81.7,119674,10.9
1,2011,184123,1380,80.8,106791,10.6
2,2011,187295,1404,80.8,108631,10.6
6,2011,201133,1508,80.8,116657,10.6
11,2011,183547,1376,80.8,106457,10.6
16,2011,180952,1357,80.8,104952,10.6
19,2011,196232,1471,80.8,113814,10.6
22,2011,184988,1387,80.8,107293,10.6
23,2011,198538,1489,80.8,115152,10.6
24,2011,197673,1482,80.8,114650,10.6
26,2011,184123,1380,80.8,106791,10.6
28,2011,177781,1333,80.8,103112,10.6
29,2011,189024,1417,80.8,109633,10.6
30,2011,199115,1493,80.8,115486,10.6
33,2011,181240,1359,80.8,105119,10.6
38,2011,195367,1465,80.8,113312,10.6
39,2011,195367,1465,80.8,113312,10.6
40,2011,199115,1493,80.8,115486,10.6
41,2011,183258,1374,80.8,106289,10.6
42,2011,200268,1502,80.8,116155,10.6
43,2011,179511,1346,80.8,104116,10.6
44,2011,191042,1432,80.8,110804,10.6
45,2011,198250,1486,80.8,114985,10.6
46,2011,180087,1350,80.8,104450,10.6
49,2011,191907,1439,80.8,111306,10.6
50,2011,205169,1538,80.8,118998,10.6
53,2011,182970,1372,80.8,106122,10.6
61,2011,196520,1473,80.8,113981,10.6
62,2011,191331,1434,80.8,110971,10.6
63,2011,188736,1415,80.8,109466,10.6
65,2011,203439,1525,80.8,117994,10.6
66,2011,192196,1441,80.8,111473,10.6
67,2011,189313,1419,80.8,109801,10.6
71,2011,181817,1363,80.8,105453,10.6
74,2011,190178,1426,80.8,110303,10.6
75,2011,181817,1363,80.8,105453,10.6
76,2011,191042,1432,80.8,110804,10.6
78,2011,183835,1378,80.8,106624,10.6
79,2011,191619,1437,80.8,111139,10.6
80,2011,199691,1497,80.8,115820,10.6
81,2011,204304,1532,80.8,118496,10.6
82,2011,199115,1493,80.8,115486,10.6
86,2011,196520,1473,80.8,113981,10.6
89,2011,205169,1538,80.8,118998,10.6
90,2011,187583,1406,80.8,108798,10.6
91,2011,180376,1352,80.8,104618,10.6
92,2011,182682,1370,80.8,105955,10.6
94,2011,180952,1357,80.8,104952,10.6
96,2011,206034,1545,80.8,119499,10.6
97,2011,187295,1404,80.8,108631,10.6
99,2011,182682,1370,80.8,105955,10.6
100,2011,192772,1445,80.8,111807,10.6
101,2011,193925,1454,80.8,112476,10.6
103,2011,177781,1333,80.8,103112,10.6
104,2011,178646,1339,80.8,103614,10.6
106,2011,191042,1432,80.8,110804,10.6
108,2011,202286,1517,80.8,117325,10.6
109,2011,195079,1463,80.8,113145,10.6
110,2011,193637,1452,80.8,112309,10.6
111,2011,189024,1417,80.8,109633,10.6
112,2011,206034,1545,80.8,119499,10.6
113,2011,182682,1370,80.8,105955,10.6
114,2011,196808,1476,80.8,114148,10.6
115,2011,199115,1493,80.8,115486,10.6
117,2011,195079,1463,80.8,113145,10.6
118,2011,181529,1361,80.8,105286,10.6
119,2011,185853,1393,80.8,107794,10.6
122,2011,205745,1543,80.8,119332,10.6
123,2011,189024,1417,80.8,109633,10.6
124,2011,194502,1458,80.8,112811,10.6
125,2011,193349,1450,80.8,112142,10.6
126,2011,195943,1469,80.8,113646,10.6
128,2011,203727,1527,80.8,118161,10.6
129,2011,188159,1411,80.8,109132,10.6
137,2011,183835,1378,80.8,106624,10.6
138,2011,194214,1456,80.8,112644,10.6
139,2011,191907,1439,80.8,111306,10.6
143,2011,182682,1370,80.8,105955,10.6
144,2011,196520,1473,80.8,113981,10.6
147,2011,181817,1363,80.8,105453,10.6
148,2011,178934,1342,80.8,103781,10.6
150,2011,197673,1482,80.8,114650,10.6
154,2011,187295,1404,80.8,108631,10.6
168,2011,182394,1367,80.8,105788,10.6
171,2011,197385,1480,80.8,114483,10.6
172,2011,206322,1547,80.8,119666,10.6
174,2011,179511,1346,80.8,104116,10.6
175,2011,200556,1504,80.8,116322,10.6
177,2011,194790,1460,80.8,112978,10.6
178,2011,190466,1428,80.8,110470,10.6
179,2011,188448,1413,80.8,109299,10.6
181,2011,193925,1454,80.8,112476,10.6
182,2011,193637,1452,80.8,112309,10.6
184,2011,183258,1374,80.8,106289,10.6
185,2011,194214,1456,80.8,112644,10.6
187,2011,203151,1523,80.8,117827,10.6
188,2011,194790,1460,80.8,112978,10.6
189,2011,198250,1486,80.8,114985,10.6
190,2011,187006,1402,80.8,108463,10.6
196,2011,198538,1489,80.8,115152,10.6
197,2011,204881,1536,80.8,118830,10.6
198,2011,180664,1354,80.8,104785,10.6
199,2011,201709,1512,80.8,116991,10.6
200,2011,192196,1441,80.8,111473,10.6
202,2011,182682,1370,80.8,105955,10.6
204,2011,189313,1419,80.8,109801,10.6
205,2011,189889,1424,80.8,110135,10.6
206,2011,204304,1532,80.8,118496,10.6
208,2011,190466,1428,80.8,110470,10.6
209,2011,187583,1406,80.8,108798,10.6
210,2011,194214,1456,80.8,112644,10.6
211,2011,199691,1497,80.8,115820,10.6
212,2011,182682,1370,80.8,105955,10.6
213,2011,181240,1359,80.8,105119,10.6
218,2011,185565,1391,80.8,107627,10.6
219,2011,204016,1530,80.8,118329,10.6
220,2011,200556,1504,80.8,116322,10.6
222,2011,197961,1484,80.8,114817,10.6
237,2011,192772,1445,80.8,111807,10.6
238,2011,199403,1495,80.8,115653,10.6
240,2011,183547,1376,80.8,106457,10.6
245,2011,197385,1480,80.8,114483,10.6
246,2011,205169,1538,80.8,118998,10.6
249,2011,186141,1396,80.8,107961,10.6
250,2011,182105,1365,80.8,105620,10.6
253,2011,184988,1387,80.8,107293,10.6
254,2011,203151,1523,80.8,117827,10.6
255,2011,200556,1504,80.8,116322,10.6
256,2011,186718,1400,80.8,108296,10.6
258,2011,181240,1359,80.8,105119,10.6
260,2011,191331,1434,80.8,110971,10.6
261,2011,191042,1432,80.8,110804,10.6
262,2011,178357,1337,80.8,103447,10.6
263,2011,201133,1508,80.8,116657,10.6
264,2011,192196,1441,80.8,111473,10.6
265,2011,180087,1350,80.8,104450,10.6
266,2011,204592,1534,80.8,118663,10.6
267,2011,199691,1497,80.8,115820,10.6
269,2011,202862,1521,80.8,117659,10.6
270,2011,178646,1339,80.8,103614,10.6
271,2011,201709,1512,80.8,116991,10.6
275,2011,205169,1538,80.8,118998,10.6
276,2011,182682,1370,80.8,105955,10.6
279,2011,188159,1411,80.8,109132,10.6
281,2011,182682,1370,80.8,105955,10.6
282,2011,205169,1538,80.8,118998,10.6
284,2011,191042,1432,80.8,110804,10.6
285,2011,194790,1460,80.8,112978,10.6
286,2011,195367,1465,80.8,113312,10.6
287,2011,201998,1514,80.8,117158,10.6
288,2011,200556,1504,80.8,116322,10.6
289,2011,206034,1545,80.8,119499,10.6
290,2011,187006,1402,80.8,108463,10.6
291,2011,190178,1426,80.8,110303,10.6
292,2011,178934,1342,80.8,103781,10.6
293,2011,178069,1335,80.8,103280,10.6
295,2011,180376,1352,80.8,104618,10.6
296,2011,191042,1432,80.8,110804,10.6
297,2011,203439,1525,80.8,117994,10.6
298,2011,201998,1514,80.8,117158,10.6
301,2011,178069,1335,80.8,103280,10.6
302,2011,199691,1497,80.8,115820,10.6
305,2011,206322,1547,80.8,119666,10.6
306,2011,179222,1344,80.8,103948,10.6
308,2011,196232,1471,80.8,113814,10.6
309,2011,202862,1521,80.8,117659,10.6
311,2011,201709,1512,80.8,116991,10.6
313,2011,196232,1471,80.8,113814,10.6
316,2011,198538,1489,80.8,115152,10.6
317,2011,204304,1532,80.8,118496,10.6
318,2011,194502,1458,80.8,112811,10.6
319,2011,184123,1380,80.8,106791,10.6
320,2011,183547,1376,80.8,106457,10.6
321,2011,189601,1422,80.8,109968,10.6
322,2011,180087,1350,80.8,104450,10.6
324,2011,182970,1372,80.8,106122,10.6
326,2011,185277,1389,80.8,107460,10.6
328,2011,187871,1409,80.8,108965,10.6
329,2011,187006,1402,80.8,108463,10.6
333,2011,182394,1367,80.8,105788,10.6
335,2011,193060,1447,80.8,111974,10.6
337,2011,182970,1372,80.8,106122,10.6
338,2011,204592,1534,80.8,118663,10.6
339,2011,180087,1350,80.8,104450,10.6
340,2011,197673,1482,80.8,114650,10.6
341,2011,181529,1361,80.8,105286,10.6
343,2011,184988,1387,80.8,107293,10.6
344,2011,188736,1415,80.8,109466,10.6
349,2011,188448,1413,80.8,109299,10.6
352,2011,206034,1545,80.8,119499,10.6
354,2011,179511,1346,80.8,104116,10.6
356,2011,193637,1452,80.8,112309,10.6
357,2011,182970,1372,80.8,106122,10.6
358,2011,191907,1439,80.8,111306,10.6
359,2011,181240,1359,80.8,105119,10.6
360,2011,190178,1426,80.8,110303,10.6
361,2011,195079,1463,80.8,113145,10.6
362,2011,201998,1514,80.8,117158,10.6
363,2011,180376,1352,80.8,104618,10.6
364,2011,203439,1525,80.8,117994,10.6
366,2011,185853,1393,80.8,107794,10.6
371,2011,199403,1495,80.8,115653,10.6
372,2011,182394,1367,80.8,105788,10.6
373,2011,195943,1469,80.8,113646,10.6
374,2011,187583,1406,80.8,108798,10.6
376,2011,190178,1426,80.8,110303,10.6
377,2011,182394,1367,80.8,105788,10.6
378,2011,185853,1393,80.8,107794,10.6
379,2011,199115,1493,80.8,115486,10.6
380,2011,189601,1422,80.8,109968,10.6
381,2011,182682,1370,80.8,105955,10.6
382,2011,198826,1491,80.8,115319,10.6
384,2011,181817,1363,80.8,105453,10.6
386,2011,193349,1450,80.8,112142,10.6
387,2011,199691,1497,80.8,115820,10.6
388,2011,186430,1398,80.8,108129,10.6
390,2011,199980,1499,80.8,115988,10.6
391,2011,198538,1489,80.8,115152,10.6
392,2011,189313,1419,80.8,109801,10.6
393,2011,205745,1543,80.8,119332,10.6
394,2011,206034,1545,80.8,119499,10.6
395,2011,189024,1417,80.8,109633,10.6
396,2011,180087,1350,80.8,104450,10.6
397,2011,197673,1482,80.8,114650,10.6
398,2011,195367,1465,80.8,113312,10.6
399,2011,188159,1411,80.8,109132,10.6
401,2011,190178,1426,80.8,110303,10.6
402,2011,185277,1389,80.8,107460,10.6
403,2011,182105,1365,80.8,105620,10.6
405,2011,191042,1432,80.8,110804,10.6
409,2011,204016,1530,80.8,118329,10.6
412,2011,192772,1445,80.8,111807,10.6
413,2011,178357,1337,80.8,103447,10.6
416,2011,199403,1495,80.8,115653,10.6
417,2011,179799,1348,80.8,104283,10.6
418,2011,185853,1393,80.8,107794,10.6
419,2011,196232,1471,80.8,113814,10.6
421,2011,204016,1530,80.8,118329,10.6
423,2011,190466,1428,80.8,110470,10.6
425,2011,204016,1530,80.8,118329,10.6
426,2011,182394,1367,80.8,105788,10.6
427,2011,178646,1339,80.8,103614,10.6
428,2011,190754,1430,80.8,110637,10.6
429,2011,194502,1458,80.8,112811,10.6
431,2011,193349,1450,80.8,112142,10.6
433,2011,195655,1467,80.8,113479,10.6
434,2011,195655,1467,80.8,113479,10.6
438,2011,204881,1536,80.8,118830,10.6
440,2011,182394,1367,80.8,105788,10.6
441,2011,198250,1486,80.8,114985,10.6
442,2011,206034,1545,80.8,119499,10.6
449,2011,178069,1335,80.8,103280,10.6
450,2011,177781,1333,80.8,103112,10.6
452,2011,203439,1525,80.8,117994,10.6
453,2011,187583,1406,80.8,108798,10.6
456,2011,186718,1400,80.8,108296,10.6
457,2011,191907,1439,80.8,111306,10.6
463,2011,183835,1378,80.8,106624,10.6
468,2011,187006,1402,80.8,108463,10.6
471,2011,191907,1439,80.8,111306,10.6
472,2011,190466,1428,80.8,110470,10.6
473,2011,199980,1499,80.8,115988,10.6
475,2011,199691,1497,80.8,115820,10.6
476,2011,190466,1428,80.8,110470,10.6
477,2011,184988,1387,80.8,107293,10.6
479,2011,178069,1335,80.8,103280,10.6
481,2011,185565,1391,80.8,107627,10.6
482,2011,182682,1370,80.8,105955,10.6
483,2011,180952,1357,80.8,104952,10.6
484,2011,184700,1385,80.8,107126,10.6
485,2011,181529,1361,80.8,105286,10.6
486,2011,182394,1367,80.8,105788,10.6
487,2011,206322,1547,80.8,119666,10.6
488,2011,193349,1450,80.8,112142,10.6
489,2011,195655,1467,80.8,113479,10.6
490,2011,200844,1506,80.8,116489,10.6
491,2011,194790,1460,80.8,112978,10.6
492,2011,180376,1352,80.8,104618,10.6
493,2011,195943,1469,80.8,113646,10.6
494,2011,199403,1495,80.8,115653,10.6
495,2011,178646,1339,80.8,103614,10.6
496,2011,195655,1467,80.8,113479,10.6
497,2011,202574,1519,80.8,117492,10.6
498,2011,205457,1540,80.8,119165,10.6
500,2011,192484,1443,80.8,111640,10.6
501,2011,195079,1463,80.8,113145,10.6
502,2011,182682,1370,80.8,105955,10.6
503,2011,177781,1333,80.8,103112,10.6
505,2011,205745,1543,80.8,119332,10.6
507,2011,183547,1376,80.8,106457,10.6
508,2011,202862,1521,80.8,117659,10.6
509,2011,188736,1415,80.8,109466,10.6
511,2011,184988,1387,80.8,107293,10.6
512,2011,192772,1445,80.8,111807,10.6
513,2011,187583,1406,80.8,108798,10.6
515,2011,191331,1434,80.8,110971,10.6
517,2011,203151,1523,80.8,117827,10.6
518,2011,199691,1497,80.8,115820,10.6
519,2011,181817,1363,80.8,105453,10.6
520,2011,189889,1424,80.8,110135,10.6
521,2011,185565,1391,80.8,107627,10.6
523,2011,180376,1352,80.8,104618,10.6
524,2011,203151,1523,80.8,117827,10.6
525,2011,202286,1517,80.8,117325,10.6
526,2011,190754,1430,80.8,110637,10.6
527,2011,200268,1502,80.8,116155,10.6
528,2011,195079,1463,80.8,113145,10.6
529,2011,198538,1489,80.8,115152,10.6
530,2011,178934,1342,80.8,103781,10.6
531,2011,201998,1514,80.8,117158,10.6
532,2011,205745,1543,80.8,119332,10.6
533,2011,195655,1467,80.8,113479,10.6
535,2011,199980,1499,80.8,115988,10.6
539,2011,191619,1437,80.8,111139,10.6
543,2011,197097,1478,80.8,114316,10.6
545,2011,190754,1430,80.8,110637,10.6
547,2011,200844,1506,80.8,116489,10.6
548,2011,180087,1350,80.8,104450,10.6
549,2011,193060,1447,80.8,111974,10.6
550,2011,196520,1473,80.8,113981,10.6
